id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified,date
1726353,冬枣,1187,水果,1211.0,其他类,3.5,7.0,5.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726352,人参果,1187,水果,1211.0,其他类,4.5,8.0,6.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726351,九九草莓,1187,水果,1211.0,其他类,10.0,20.0,15.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726350,宁玉草莓,1187,水果,1211.0,其他类,10.0,20.0,15.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726349,奶油草莓,1187,水果,1211.0,其他类,8.0,19.0,13.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726348,蓝莓,1187,水果,1211.0,其他类,55.0,75.0,65.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726347,火龙果,1187,水果,1211.0,其他类,3.3,7.0,5.15,,红,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726346,火龙果,1187,水果,1211.0,其他类,3.0,5.0,4.0,,白,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726345,板栗,1187,水果,1211.0,其他类,2.5,3.5,3.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726344,油栗,1187,水果,1211.0,其他类,4.0,7.5,5.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726343,木瓜,1187,水果,1211.0,其他类,6.5,7.0,6.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726342,柿饼,1187,水果,1211.0,其他类,7.0,10.0,8.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726341,磨盘柿子,1187,水果,1211.0,其他类,2.2,2.7,2.45,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726340,甘蔗,1187,水果,1211.0,其他类,1.6,2.0,1.8,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726339,桑葚,1187,水果,1211.0,其他类,6.0,9.0,7.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726338,柠檬,1187,水果,1211.0,其他类,3.0,4.5,3.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726337,小金星山楂,1187,水果,1211.0,其他类,4.5,5.0,4.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726336,山楂,1187,水果,1211.0,其他类,3.0,4.0,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726335,姑娘果（灯笼果）,1187,水果,1211.0,其他类,21.0,23.0,22.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726334,鸡心果（沙果）,1187,水果,1211.0,其他类,3.0,6.0,4.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726333,鸭梨,1187,水果,,梨类,1.8,2.0,1.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726332,雪花梨,1187,水果,,梨类,1.7,1.9,1.8,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726331,皇冠梨,1187,水果,,梨类,2.5,2.7,2.6,,纸箱,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726330,南果梨,1187,水果,,梨类,2.4,5.5,3.95,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726329,丰水梨,1187,水果,,梨类,3.4,3.6,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726328,广梨,1187,水果,,梨类,2.5,5.0,3.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726327,酥梨,1187,水果,,梨类,1.6,2.5,2.05,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726326,库尔勒香梨,1187,水果,,梨类,2.5,4.5,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726325,红香酥梨,1187,水果,,梨类,2.0,2.3,2.15,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726324,红啤梨,1187,水果,,梨类,3.5,5.0,4.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726323,玉露香梨,1187,水果,,梨类,2.9,5.0,3.95,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726322,京白梨,1187,水果,,梨类,2.0,3.0,2.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726321,贵妃梨,1187,水果,,梨类,1.7,1.8,1.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726320,秋月梨,1187,水果,,梨类,2.5,4.5,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726319,蜜桔,1187,水果,,柑橘类,2.3,2.8,2.55,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726318,沙糖桔,1187,水果,,柑橘类,3.0,6.5,4.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726317,丑橘,1187,水果,,柑橘类,3.0,4.8,3.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726316,爱媛,1187,水果,,柑橘类,2.5,4.5,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726315,赣南脐橙,1187,水果,,柑橘类,2.0,3.5,2.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726314,中华红,1187,水果,,柑橘类,3.0,3.8,3.4,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726313,血橙,1187,水果,,柑橘类,2.0,2.5,2.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726312,沃柑(贵妃柑),1187,水果,,柑橘类,4.0,6.0,5.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726311,耙耙柑,1187,水果,,柑橘类,4.8,6.5,5.65,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726310,芦柑,1187,水果,,柑橘类,2.4,3.2,2.8,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726309,金桔,1187,水果,,柑橘类,4.0,13.5,8.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726308,红心蜜柚,1187,水果,,柑橘类,2.0,3.8,2.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726307,蜜柚,1187,水果,,柑橘类,1.8,3.5,2.65,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726306,葡萄柚,1187,水果,,柑橘类,2.0,3.3,2.65,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726305,猕猴桃（翠香）,1187,水果,,桃李杏类,5.5,7.0,6.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726304,猕猴桃（徐香）,1187,水果,,桃李杏类,2.5,4.5,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726303,猕猴桃（海沃德）,1187,水果,,桃李杏类,3.0,4.0,3.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726302,猕猴桃（红阳）,1187,水果,,桃李杏类,8.0,11.0,9.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726301,西梅,1187,水果,,桃李杏类,11.0,13.0,12.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726300,无籽小号-大号,1187,水果,,西瓜类,2.4,2.5,2.45,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726299,麒麟,1187,水果,,西瓜类,3.2,4.7,3.95,,甜蜜蜜,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726298,黑美人,1187,水果,,西瓜类,1.8,2.0,1.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726297,特小凤,1187,水果,,西瓜类,2.5,2.6,2.55,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726296,L600吊秧瓜,1187,水果,,西瓜类,3.5,3.6,3.55,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726295,甜王,1187,水果,,西瓜类,1.8,2.0,1.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726294,国产香蕉,1187,水果,,香蕉类,2.6,3.2,2.9,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726293,进口香蕉,1187,水果,,香蕉类,3.4,4.2,3.8,,菲律宾、老挝,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726292,泰国香蕉,1187,水果,,香蕉类,12.0,14.0,13.0,,帝王蕉,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726291,晓蜜25号,1187,水果,,甜瓜类,2.8,3.5,3.15,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726290,玉菇,1187,水果,,甜瓜类,4.0,4.5,4.25,,奶香蜜,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726289,网纹,1187,水果,,甜瓜类,5.0,6.0,5.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726288,羊角蜜,1187,水果,,甜瓜类,6.9,7.0,6.95,,六一,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726287,花蕾甜瓜,1187,水果,,甜瓜类,6.9,7.0,6.95,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726286,绿宝甜瓜,1187,水果,,甜瓜类,6.9,7.0,6.95,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726285,博阳,1187,水果,,甜瓜类,6.9,7.0,6.95,,系列,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726284,富士,1187,水果,,苹果类,2.0,4.0,3.0,,纸袋Φ70-84,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726283,富士,1187,水果,,苹果类,2.0,3.2,2.6,,纸+膜袋,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726282,富士,1187,水果,,苹果类,4.0,5.5,4.75,,纸袋Φ85以上,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726281,黄元帅,1187,水果,,苹果类,2.5,3.5,3.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726280,花牛,1187,水果,,苹果类,2.3,4.5,3.4,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726279,阿克苏,1187,水果,,苹果类,2.5,5.4,3.95,新疆,冰糖心,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726278,国光,1187,水果,,苹果类,1.8,3.2,2.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726277,寒富苹果,1187,水果,,苹果类,1.9,2.2,2.05,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726276,阳光玫瑰,1187,水果,,葡萄类,3.0,10.0,6.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726275,红提葡萄,1187,水果,,葡萄类,6.0,7.5,6.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726274,克伦生,1187,水果,,葡萄类,7.5,11.0,9.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726273,夏黑葡萄,1187,水果,,葡萄类,6.0,9.0,7.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726272,辽峰,1187,水果,,葡萄类,7.5,9.0,8.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726271,郁金香,1187,水果,,葡萄类,6.5,8.0,7.25,,茉莉香,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726270,红宝石,1187,水果,,葡萄类,3.5,6.0,4.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726269,美人指,1187,水果,,葡萄类,9.0,10.0,9.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726268,巨峰葡萄,1187,水果,,葡萄类,2.8,3.8,3.3,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726267,台农,1187,水果,,芒果类,8.0,8.5,8.25,,小台,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726266,台农,1187,水果,,芒果类,11.0,11.5,11.25,,大台,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726265,青皮,1187,水果,,芒果类,8.0,8.5,8.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726264,凯特芒,1187,水果,,芒果类,9.0,12.0,10.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726263,高乐蜜,1187,水果,,芒果类,8.0,8.5,8.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726262,水仙芒果,1187,水果,,芒果类,9.0,9.5,9.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726261,白条猪,1189,肉禽蛋,1205.0,猪肉类,10.0,10.0,10.0,,瘦,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726260,白条猪,1189,肉禽蛋,1205.0,猪肉类,8.65,8.65,8.65,,肥,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726259,前臀尖,1189,肉禽蛋,1205.0,猪肉类,9.5,10.0,9.75,,瘦,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726258,前臀尖,1189,肉禽蛋,1205.0,猪肉类,8.5,9.0,8.75,,肥,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726257,后臀尖,1189,肉禽蛋,1205.0,猪肉类,9.5,10.0,9.75,,瘦,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726256,后臀尖,1189,肉禽蛋,1205.0,猪肉类,8.5,9.0,8.75,,肥,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726255,五花肉,1189,肉禽蛋,1205.0,猪肉类,11.5,12.0,11.75,,瘦,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726254,五花肉,1189,肉禽蛋,1205.0,猪肉类,10.0,11.0,10.5,,肥,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726253,精五花,1189,肉禽蛋,1205.0,猪肉类,14.5,16.0,15.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726252,纯通脊,1189,肉禽蛋,1205.0,猪肉类,11.0,12.0,11.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726251,通脊,1189,肉禽蛋,1205.0,猪肉类,9.5,10.0,9.75,,带皮,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726250,小里脊,1189,肉禽蛋,1205.0,猪肉类,12.0,13.0,12.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726249,梅花肉,1189,肉禽蛋,1205.0,猪肉类,11.0,12.0,11.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726248,纯瘦肉,1189,肉禽蛋,1205.0,猪肉类,10.0,11.0,10.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726247,护心肉,1189,肉禽蛋,1205.0,猪肉类,14.0,16.0,15.0,,鲜,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726246,前肘,1189,肉禽蛋,1205.0,猪肉类,10.0,11.0,10.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726245,后肘,1189,肉禽蛋,1205.0,猪肉类,7.2,9.0,8.1,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726244,月牙骨,1189,肉禽蛋,1205.0,猪肉类,18.0,21.0,19.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726243,猪尾巴,1189,肉禽蛋,1205.0,猪肉类,40.0,50.0,45.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726242,猪蹄,1189,肉禽蛋,1205.0,猪肉类,16.0,18.0,17.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726241,纯排骨,1189,肉禽蛋,1205.0,猪肉类,18.0,22.0,20.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726240,纯腔骨,1189,肉禽蛋,1205.0,猪肉类,6.0,8.0,7.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726239,腔排骨,1189,肉禽蛋,1205.0,猪肉类,12.5,13.5,13.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726238,梅花骨,1189,肉禽蛋,1205.0,猪肉类,9.0,10.0,9.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726237,棒骨,1189,肉禽蛋,1205.0,猪肉类,8.0,9.0,8.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726236,猪头,1189,肉禽蛋,1205.0,猪肉类,9.0,9.5,9.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726235,猪口条,1189,肉禽蛋,1205.0,猪肉类,13.0,13.0,13.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726234,猪耳,1189,肉禽蛋,1205.0,猪肉类,21.0,24.0,22.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726233,猪脑,1189,肉禽蛋,1205.0,猪肉类,15.0,17.0,16.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726232,猪肚,1189,肉禽蛋,1205.0,猪肉类,17.0,21.0,19.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726231,猪板油,1189,肉禽蛋,1205.0,猪肉类,6.5,7.0,6.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726230,肥膘肉,1189,肉禽蛋,1205.0,猪肉类,4.5,5.0,4.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726229,猪腰子,1189,肉禽蛋,1205.0,猪肉类,14.0,14.0,14.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726228,猪心,1189,肉禽蛋,1205.0,猪肉类,7.0,7.0,7.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726227,猪肝,1189,肉禽蛋,1205.0,猪肉类,4.0,4.0,4.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726226,猪肺,1189,肉禽蛋,1205.0,猪肉类,2.5,2.5,2.5,,,个,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726225,猪皮,1189,肉禽蛋,1205.0,猪肉类,3.5,5.0,4.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726224,猪肠头,1189,肉禽蛋,1205.0,猪肉类,18.0,19.0,18.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726223,猪肠,1189,肉禽蛋,1205.0,猪肉类,15.0,16.0,15.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726222,整牛,1189,肉禽蛋,1206.0,牛肉类,23.0,24.0,23.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726221,牛前腱,1189,肉禽蛋,1206.0,牛肉类,30.0,30.0,30.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726220,牛后腱,1189,肉禽蛋,1206.0,牛肉类,29.0,30.0,29.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726219,牛前腿,1189,肉禽蛋,1206.0,牛肉类,23.5,24.0,23.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726218,牛后腿,1189,肉禽蛋,1206.0,牛肉类,23.5,24.0,23.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726217,牛腰窝,1189,肉禽蛋,1206.0,牛肉类,26.0,27.0,26.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726216,肥牛,1189,肉禽蛋,1206.0,牛肉类,28.0,35.0,31.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726215,牛柳,1189,肉禽蛋,1206.0,牛肉类,28.0,29.0,28.5,,里脊,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726214,精牛柳,1189,肉禽蛋,1206.0,牛肉类,30.0,30.0,30.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726213,牛腩,1189,肉禽蛋,1206.0,牛肉类,24.0,24.5,24.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726212,牛林,1189,肉禽蛋,1206.0,牛肉类,23.5,24.0,23.75,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726211,牛金钱腱,1189,肉禽蛋,1206.0,牛肉类,43.0,45.0,44.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726210,牛筋头巴脑,1189,肉禽蛋,1206.0,牛肉类,21.0,22.0,21.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726209,牛宝,1189,肉禽蛋,1206.0,牛肉类,18.0,20.0,19.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726208,牛鞭,1189,肉禽蛋,1206.0,牛肉类,50.0,55.0,52.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726207,牛油,1189,肉禽蛋,1206.0,牛肉类,5.0,5.0,5.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726206,牛心,1189,肉禽蛋,1206.0,牛肉类,6.0,7.0,6.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726205,牛舌,1189,肉禽蛋,1206.0,牛肉类,23.0,25.0,24.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726204,牛骨,1189,肉禽蛋,1206.0,牛肉类,4.0,4.5,4.25,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726203,牛排骨,1189,肉禽蛋,1206.0,牛肉类,25.0,26.0,25.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726202,牛蹄筋,1189,肉禽蛋,1206.0,牛肉类,22.0,24.0,23.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726201,牛板筋,1189,肉禽蛋,1206.0,牛肉类,25.0,26.0,25.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726200,牛心管,1189,肉禽蛋,1206.0,牛肉类,30.0,33.0,31.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726199,牛肚,1189,肉禽蛋,1206.0,牛肉类,16.0,18.0,17.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726198,牛腰子,1189,肉禽蛋,1206.0,牛肉类,8.0,10.0,9.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726197,牛尾,1189,肉禽蛋,1206.0,牛肉类,25.0,30.0,27.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726196,牛百叶,1189,肉禽蛋,1206.0,牛肉类,30.0,32.0,31.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726195,牛上脑,1189,肉禽蛋,1206.0,牛肉类,24.0,24.0,24.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726194,整羊,1189,肉禽蛋,1207.0,羊肉类,23.5,23.5,23.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726193,去骨羊前腿,1189,肉禽蛋,1207.0,羊肉类,29.0,30.0,29.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726192,去骨羊后腿,1189,肉禽蛋,1207.0,羊肉类,31.0,31.0,31.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726191,羊腰窝,1189,肉禽蛋,1207.0,羊肉类,28.0,28.0,28.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726190,羊肉片,1189,肉禽蛋,1207.0,羊肉类,25.0,35.0,30.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726189,羊腰子,1189,肉禽蛋,1207.0,羊肉类,8.0,9.0,8.5,,挂油,个,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726188,羊蝎子,1189,肉禽蛋,1207.0,羊肉类,13.0,14.0,13.5,,普通,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726187,羊蝎子,1189,肉禽蛋,1207.0,羊肉类,22.0,23.0,22.5,,精品,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726186,羊排骨,1189,肉禽蛋,1207.0,羊肉类,22.0,23.0,22.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726185,羊尾巴油,1189,肉禽蛋,1207.0,羊肉类,7.0,8.0,7.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726184,羊小腿,1189,肉禽蛋,1207.0,羊肉类,18.0,18.0,18.0,,羊棒,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726183,羊腱子肉,1189,肉禽蛋,1207.0,羊肉类,32.0,33.0,32.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726182,羊蹄,1189,肉禽蛋,1207.0,羊肉类,14.5,15.0,14.75,,水褪,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726181,羊头,1189,肉禽蛋,1207.0,羊肉类,12.0,12.0,12.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726180,羊肝,1189,肉禽蛋,1207.0,羊肉类,7.0,7.0,7.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726179,羊心,1189,肉禽蛋,1207.0,羊肉类,15.0,15.0,15.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726178,羊肠,1189,肉禽蛋,1207.0,羊肉类,14.0,15.0,14.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726177,羊肚,1189,肉禽蛋,1207.0,羊肉类,16.0,16.0,16.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726176,羊鞭,1189,肉禽蛋,1207.0,羊肉类,72.0,73.0,72.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726175,羊宝,1189,肉禽蛋,1207.0,羊肉类,30.0,30.0,30.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726174,羊骨头,1189,肉禽蛋,1207.0,羊肉类,7.0,8.0,7.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726173,羊上脑,1189,肉禽蛋,1207.0,羊肉类,32.0,33.0,32.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726172,羊腩,1189,肉禽蛋,1207.0,羊肉类,21.0,22.0,21.5,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726171,羊里脊,1189,肉禽蛋,1207.0,羊肉类,30.0,30.0,30.0,,,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
1726170,淘汰鸡,1189,肉禽蛋,1208.0,禽蛋类,11.5,12.0,11.75,,干净膛,斤,2025-01-05 00:00:00,,138,,admin,,,,2025/01/05
